country,iso3,year,infant_0_2m,infant_3_11m,child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y,elderly_65plus,births,total_population,source,source_type
United_States,USA,1954,651898.6666666666,3259493.3333333335,14548375.850196607,17365926.86873635,25787773.194211476,87632725.25283255,62532767.92361381,29716167.893890966,3911392.0,157273502.2114998,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1955,665412.7499999999,3327063.7500000005,14849968.679968022,17725928.49915029,26322362.592452828,89449381.75536753,63829093.68710217,30332194.263938304,3992476.5,162045478.5291014,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1956,676797.0,3383985.0000000005,15104030.171793848,18029193.504992835,26772700.15563167,90979731.33801161,64921117.18651271,30851134.24900658,4060782.0,163050873.31861073,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1957,690161.4999999999,3450807.5,15402284.761029525,18385210.385383077,27301372.34423466,92776279.81483234,66203094.309105076,31460342.008010898,4140969.0,165698411.42811412,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1958,702255.75,3511278.7500000005,15672191.271999903,18707389.07936039,27779796.050098088,94402072.5056019,67363223.89232278,32011646.653851602,4213534.5,168919760.2629891,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1959,707999.3333333334,3539996.6666666674,15800370.40985199,18860392.38068814,28007000.417733017,95174164.68181448,67914171.7343697,32273462.324557923,4247996.0,173020364.93971977,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1960,710663.0833333333,3553315.4166666674,15859817.127804516,18931352.009940226,28112372.900234513,95532244.37092602,68169689.45372362,32394886.782491084,4263978.5,175863173.30693722,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1961,713656.3333333331,3568281.6666666665,15926617.273655813,19011089.188826684,28230779.726418495,95934617.72782254,68456814.15140775,32531331.178064402,4281938.0,179415821.6709964,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1962,705830.4166666665,3529152.0833333335,15751966.85195584,18802614.615302745,27921202.526224602,94882603.91007957,67706120.43821377,32174594.363768727,4234982.5,185257327.20909888,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1963,690157.0,3450785.0000000005,15402184.33485185,18385090.5098949,27301194.333471168,92775674.89372453,66202662.65082743,31460136.879879247,4140942.0,187806340.42360198,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1964,678613.1666666666,3393065.8333333335,15144561.43320656,18077574.36405493,26844543.981179535,91223873.01623769,65095331.26990389,30933922.443475384,4071679.0,190292050.28742346,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1965,655214.8333333333,3276074.166666667,14622382.504168227,17454266.22385781,25918953.940923955,88078507.30033779,62850868.0995553,29867332.132245176,3931289.0,197472824.99497688,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1966,624664.4166666666,3123322.0833333335,13940591.043664994,16640433.754533196,24710442.164059877,83971709.10147218,59920348.04625503,28474721.045100253,3747986.5,198348142.46401355,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1967,604643.1666666666,3023215.8333333335,13493778.24148498,16107087.728380837,23918442.608815186,81280314.2725188,57999828.425939836,27562071.79933982,3627859.0,199749972.4699923,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1968,595364.1666666665,2976820.8333333335,13286699.463115579,15859904.471757611,23551384.414490882,80032966.94815801,57109749.057423644,27139097.59186471,3572185.0,199808983.10773015,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1969,603975.0833333333,3019875.416666667,13478868.673588049,16089290.658219285,23892014.603427593,81190505.89249042,57935743.15905229,27531617.869127084,3623850.5,198480145.68956074,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1970,626053.9999999999,3130270.0000000005,13971602.275382759,16677450.8612993,24765411.22852765,84158506.49912384,60053642.523659274,28538063.852421872,3756324.0,200444183.56456777,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1971,624304.1666666666,3121520.833333334,13932551.370218763,16630837.055729605,24696191.41349351,83923281.80611698,59885791.40302754,28458299.398560442,3745825.0,211987832.48443687,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1972,585927.8333333333,2929639.166666667,13076109.488015555,15608530.01288105,23178102.436435536,78764469.78950839,56204577.63653329,26708951.497119844,3515567.0,218942953.22912127,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1973,552158.7499999999,2760793.75,12322487.27405703,14708955.490678832,21842266.81273467,74224996.16714068,52965310.003307305,25169620.614473265,3312952.5,215729146.3176402,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1974,544506.2499999999,2722531.25,12151706.979685672,14505100.563282643,21539549.61992653,73196294.21653491,52231251.12114649,24820788.83058456,3267037.5,213476052.01254573,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1975,545405.9166666666,2727029.5833333335,12171784.776244892,14529066.781252472,21575138.58664282,73317233.62913145,52317550.80198944,24861799.262239385,3272435.5,216688882.26724935,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1976,546890.1666666666,2734450.8333333335,12204908.677181931,14568605.71310321,21633852.470135204,73516756.77453317,52459926.09056797,24929457.35766399,3281341.0,217581128.57237586,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1977,562130.7499999999,2810653.7500000005,12545031.683788646,14974599.572481483,22236738.66463703,75565501.34210844,53921864.74658173,25624184.55422343,3372784.5,215775350.26549807,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1978,577340.5833333333,2886702.916666667,12884468.444847904,15379774.282690536,22838408.452254977,77610112.28211349,55380853.73769821,26317510.04188322,3464043.5,222054070.5128205,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1979,591156.9166666666,2955784.5833333335,13192806.566219937,15747827.55006044,23384954.240111,79467399.31905822,56706172.548835464,26947314.184773467,3546941.5,220869387.88218445,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1980,610293.1666666666,3051465.8333333335,13619868.886790197,16257598.063537775,24141945.011868566,82039826.33013691,58541799.374545984,27819621.56464151,3661759.0,224744307.37126374,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1981,619345.9999999999,3096730.0000000005,13821900.319859326,16498756.466921827,24500056.517079495,83256770.7677075,59410183.91777431,28232286.184166342,3716076.0,229500741.10671934,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1982,624740.5833333333,3123702.916666667,13942290.849709375,16642462.758166432,24713455.16105679,83981947.95133446,59927654.26228786,28478193.02866199,3748443.5,231000400.56695628,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1983,625771.9166666666,3128859.5833333335,13965307.041837655,16669936.444123693,24754252.590853084,84120586.90745662,60026583.94458801,28525205.35750231,3754631.5,236080954.47686115,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1984,623928.5833333333,3119642.916666667,13924169.50387082,16620831.892299632,24681334.107733015,83872793.29809803,59849763.9241873,28441178.796905357,3743571.5,236934905.0632911,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1985,630159.0833333333,3150795.416666667,14063215.126096332,16786806.16543154,24927799.8992771,84710340.17862716,60447418.79061042,28725190.091190696,3780954.5,237721125.43225402,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1986,634670.4166666666,3173352.0833333335,14163894.228961278,16906983.562246524,25106258.986175295,85316784.79147694,60880164.207627274,28930834.841845155,3808022.5,242194396.74362397,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1987,638521.2499999999,3192606.25,14249833.000636118,17009565.9012967,25258590.048787344,85834440.42838745,61249551.78189114,29106371.341175407,3831127.5,242461078.4127587,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1988,650796.9999999999,3253985.0,14523790.03410612,17336579.57329719,25744193.522111684,87484631.60383976,62427091.58230741,29665949.48832624,3904782.0,243455452.33493358,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1989,667915.5833333333,3339577.916666667,14905824.23219659,17792601.469741788,26421369.54191161,89785829.91375253,64069175.626194164,30446283.491830207,4007493.5,245166615.6857947,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1990,683963.1666666667,3419815.8333333344,15263957.0,18220093.0,27056179.0,91943057.0,65608525.0,31177797.0,4103779.000000001,253373387.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1991,686101.0,3430505.0,15546542.0,18386514.0,27658341.0,92056198.0,67028043.0,31679181.0,4116606.0,256471425.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1992,676415.8333333333,3382079.166666667,15889158.0,18586999.0,28336540.0,92011518.0,68566588.0,32156724.0,4058495.0,259606022.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1993,664685.0,3323425.0,16088182.0,18842084.0,29018138.0,91871811.0,70241475.0,32583437.0,3988110.0,262633237.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1994,652825.0,3264125.0,16115267.0,19176644.0,29660702.0,91601049.0,72065572.0,32938628.0,3916950.0,265474812.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1995,642667.5,3213337.5,15955990.0,19562868.0,30241179.0,91333586.0,73984274.0,33271894.0,3856005.0,268205796.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1996,636071.6666666666,3180358.3333333335,15699132.0,19937624.0,30749987.0,91110152.0,75992429.0,33554943.0,3816430.0,270860697.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1997,633022.0,3165110.0,15461407.0,20215132.0,31187055.0,90902698.0,78118669.0,33784922.0,3798132.0,273468015.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1998,635193.1666666666,3175965.8333333335,15273978.0,20345190.0,31589609.0,90778398.0,80354208.0,33966783.0,3811159.0,276119325.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,1999,640672.0,3203360.0,15169150.0,20305902.0,32024444.0,90701592.0,82614598.0,34125767.0,3844032.0,278785485.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2000,649624.0,3248120.0,15156906.0,20091546.0,32525821.0,90663840.0,84847130.0,34301141.0,3897744.0,281484128.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2001,654518.0,3272590.0,15268955.0,19798973.0,33002448.0,90582099.0,87185603.0,34514451.0,3927108.0,284279637.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2002,651911.3333333333,3259556.666666667,15457719.0,19546926.0,33366538.0,90464471.0,89561920.0,34775298.0,3911468.0,287084340.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2003,656277.6666666666,3281388.3333333335,15607717.0,19392494.0,33610825.0,90459918.0,91811576.0,35087901.0,3937666.0,289908097.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2004,663729.0,3318645.0,15735895.0,19356414.0,33744676.0,90527145.0,93980411.0,35459338.0,3982374.0,292786253.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2005,669714.0,3348570.0,15834680.0,19456249.0,33796178.0,90743018.0,95995672.0,35872588.0,4018284.0,295716669.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2006,683367.1666666667,3416835.8333333344,15926852.0,19635814.0,33741087.0,91198473.0,97730495.0,36397286.0,4100203.000000001,298730210.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2007,698056.0000000001,3490280.000000001,16116064.0,19811749.0,33580015.0,91854674.0,99136036.0,37157353.0,4188336.000000001,301844227.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2008,698534.0,3492670.0,16368035.0,19993170.0,33337889.0,92689039.0,100310385.0,38080608.0,4191204.0,304970330.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2009,686788.8333333333,3433944.166666667,16578086.0,20171840.0,33110388.0,93516039.0,101496428.0,39029942.0,4120733.0,308023456.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2010,670053.5,3350267.5,16684851.0,20318527.0,33040230.0,94187569.0,102856015.0,39955274.0,4020321.0,311062787.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2011,658085.1666666666,3290425.8333333335,16639432.0,20520808.0,33082398.0,94870150.0,104001774.0,41042008.0,3948511.0,314105081.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2012,655064.8333333333,3275324.166666667,16453871.0,20840163.0,33156922.0,95723780.0,104590948.0,42419280.0,3930389.0,317115353.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2013,654151.1666666666,3270755.8333333335,16234419.0,21148139.0,33325190.0,96685819.0,104933289.0,43858992.0,3924907.0,320110755.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2014,657675.3333333333,3288376.666666667,16066499.0,21351265.0,33583815.0,97630570.0,105272181.0,45264997.0,3946052.0,323115379.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2015,661967.8333333333,3309839.166666667,16005245.0,21428525.0,33903942.0,98536553.0,105610987.0,46669439.0,3971807.0,326126498.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2016,659444.5,3297222.5,16038610.0,21360927.0,34312022.0,99472284.0,105930234.0,48108680.0,3956667.0,329179424.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2017,650451.6666666666,3252258.3333333335,16076680.0,21181232.0,34784103.0,100369252.0,106262218.0,49628462.0,3902710.0,332204657.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2018,639134.8333333333,3195674.166666667,16057783.0,20972326.0,35184344.0,101199591.0,106572521.0,51235121.0,3834809.0,335056495.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2019,630871.0,3154355.0,15944303.0,20835029.0,35475262.0,101952084.0,106856719.0,52941447.0,3785226.0,337790070.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2020,615905.3333333333,3079526.666666667,15704763.0,20736447.0,35558716.0,102196443.0,106990479.0,54553879.0,3695432.0,339436159.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2021,607850.3333333333,3039251.666666667,15366688.0,20629700.0,35447989.0,102096188.0,106936361.0,56037414.0,3647102.0,340161442.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2022,617847.3333333333,3089236.666666667,15078008.0,20508040.0,35312643.0,102104932.0,107037072.0,57786264.0,3707084.0,341534043.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2023,616867.3333333333,3084336.666666667,14942475.0,20328747.0,35139756.0,102173655.0,107317149.0,59874347.0,3701204.0,343477333.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2024,610490.1666666666,3052450.8333333335,14886179.0,20084177.0,34899323.0,102518713.0,107444640.0,61930597.0,3662941.0,345426570.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2025,612464.0,3062320.0,14899747.0,19744723.0,34572679.0,103098821.0,107430670.0,63854387.0,3674784.0,347275811.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2026,613877.6666666666,3069388.3333333335,14955798.0,19401642.0,34198670.0,103634956.0,107404433.0,65756722.0,3683266.0,349035487.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2027,614966.5,3074832.5,14946468.0,19202515.0,33826273.0,104067624.0,107404669.0,67591006.0,3689799.0,350728354.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_States,USA,2028,616518.5,3082592.5,14939890.0,19096157.0,33480879.0,104348593.0,107518473.0,69320990.0,3699111.0,352404093.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
