country,contactdata_country,data_source,location,source_age_bin,target_age_bin,contacts_per_day
Australia,Australia,2017,home,"[40,45)","[70,75)",0.009872422448987431
Australia,Australia,2017,home,"[40,45)","[75,80)",0.006675748644677378
Australia,Australia,2017,home,"[45,50)","[00,05)",0.12227922175228251
Australia,Australia,2017,home,"[45,50)","[05,10)",0.27616881546203864
Australia,Australia,2017,home,"[45,50)","[10,15)",0.4605153106032045
Australia,Australia,2017,home,"[45,50)","[15,20)",0.6167576580909573
Australia,Australia,2017,home,"[45,50)","[20,25)",0.32389365732560305
Australia,Australia,2017,home,"[45,50)","[25,30)",0.07788814684833194
Australia,Australia,2017,home,"[45,50)","[30,35)",0.030709061146340012
Australia,Australia,2017,home,"[45,50)","[35,40)",0.08023792036045557
Australia,Australia,2017,home,"[45,50)","[40,45)",0.16407267334605183
Australia,Australia,2017,home,"[45,50)","[45,50)",0.67377439653488
Australia,Australia,2017,home,"[45,50)","[50,55)",0.14082060508026795
Australia,Australia,2017,home,"[45,50)","[55,60)",0.0272847447085578
Australia,Australia,2017,home,"[45,50)","[60,65)",0.011768383764441325
Australia,Australia,2017,home,"[45,50)","[65,70)",0.009064089711807017
Australia,Australia,2017,home,"[45,50)","[70,75)",0.00838952038354504
Australia,Australia,2017,home,"[45,50)","[75,80)",0.012393858997508575
Australia,Australia,2017,home,"[50,55)","[00,05)",0.20273498351743227
Australia,Australia,2017,home,"[50,55)","[05,10)",0.16897459806974963
Australia,Australia,2017,home,"[50,55)","[10,15)",0.30529171554304363
Australia,Australia,2017,home,"[50,55)","[15,20)",0.41128144554559687
Australia,Australia,2017,home,"[50,55)","[20,25)",0.3905445581929317
Australia,Australia,2017,home,"[50,55)","[25,30)",0.234836343025081
Australia,Australia,2017,home,"[50,55)","[30,35)",0.09104798973331303
Australia,Australia,2017,home,"[50,55)","[35,40)",0.04860975033136673
Australia,Australia,2017,home,"[50,55)","[40,45)",0.07953352623450746
Australia,Australia,2017,home,"[50,55)","[45,50)",0.18747460363802204
Australia,Australia,2017,home,"[50,55)","[50,55)",0.6686870555668355
Australia,Australia,2017,home,"[50,55)","[55,60)",0.1359159747937108
Australia,Australia,2017,home,"[50,55)","[60,65)",0.02698451470926141
Australia,Australia,2017,home,"[50,55)","[65,70)",0.008731254168598065
Australia,Australia,2017,home,"[50,55)","[70,75)",0.00939627923497479
Australia,Australia,2017,home,"[50,55)","[75,80)",0.020105853715754334
Australia,Australia,2017,home,"[55,60)","[00,05)",0.32726317418162654
Australia,Australia,2017,home,"[55,60)","[05,10)",0.3247314679822673
Australia,Australia,2017,home,"[55,60)","[10,15)",0.21896074020497192
Australia,Australia,2017,home,"[55,60)","[15,20)",0.30263959815703856
Australia,Australia,2017,home,"[55,60)","[20,25)",0.28360611123134877
Australia,Australia,2017,home,"[55,60)","[25,30)",0.32831332116632794
Australia,Australia,2017,home,"[55,60)","[30,35)",0.25703780186017666
Australia,Australia,2017,home,"[55,60)","[35,40)",0.08428080701614107
Australia,Australia,2017,home,"[55,60)","[40,45)",0.042615286322582845
Australia,Australia,2017,home,"[55,60)","[45,50)",0.12335966560413787
Australia,Australia,2017,home,"[55,60)","[50,55)",0.21964990140408788
Australia,Australia,2017,home,"[55,60)","[55,60)",0.7033254023790303
Australia,Australia,2017,home,"[55,60)","[60,65)",0.14740941655686166
Australia,Australia,2017,home,"[55,60)","[65,70)",0.043435343372585235
Australia,Australia,2017,home,"[55,60)","[70,75)",0.007159855921402834
Australia,Australia,2017,home,"[55,60)","[75,80)",0.020523984528288235
Australia,Australia,2017,home,"[60,65)","[00,05)",0.39001238733512433
Australia,Australia,2017,home,"[60,65)","[05,10)",0.3486133310363628
Australia,Australia,2017,home,"[60,65)","[10,15)",0.24645973718001263
Australia,Australia,2017,home,"[60,65)","[15,20)",0.2215578154932745
Australia,Australia,2017,home,"[60,65)","[20,25)",0.15486596292062374
Australia,Australia,2017,home,"[60,65)","[25,30)",0.21662244198348524
Australia,Australia,2017,home,"[60,65)","[30,35)",0.2925739245240493
Australia,Australia,2017,home,"[60,65)","[35,40)",0.21071005512986382
Australia,Australia,2017,home,"[60,65)","[40,45)",0.09546859790858571
Australia,Australia,2017,home,"[60,65)","[45,50)",0.05006634269439653
Australia,Australia,2017,home,"[60,65)","[50,55)",0.09913979803730653
Australia,Australia,2017,home,"[60,65)","[55,60)",0.20557971071348785
Australia,Australia,2017,home,"[60,65)","[60,65)",0.6730609273377453
Australia,Australia,2017,home,"[60,65)","[65,70)",0.11782541057914618
Australia,Australia,2017,home,"[60,65)","[70,75)",0.022641177935706167
Australia,Australia,2017,home,"[60,65)","[75,80)",0.005231840566218651
Australia,Australia,2017,home,"[65,70)","[00,05)",0.2769127693484632
Australia,Australia,2017,home,"[65,70)","[05,10)",0.40850652000512894
Australia,Australia,2017,home,"[65,70)","[10,15)",0.3693736309221205
Australia,Australia,2017,home,"[65,70)","[15,20)",0.19477537909724904
Australia,Australia,2017,home,"[65,70)","[20,25)",0.13383850970175526
Australia,Australia,2017,home,"[65,70)","[25,30)",0.15487699829387078
Australia,Australia,2017,home,"[65,70)","[30,35)",0.26593532436562217
Australia,Australia,2017,home,"[65,70)","[35,40)",0.31563866192878237
Australia,Australia,2017,home,"[65,70)","[40,45)",0.26062359614358854
Australia,Australia,2017,home,"[65,70)","[45,50)",0.08160294300836163
Australia,Australia,2017,home,"[65,70)","[50,55)",0.07935197595715535
Australia,Australia,2017,home,"[65,70)","[55,60)",0.11375333273255425
Australia,Australia,2017,home,"[65,70)","[60,65)",0.1654341212326264
Australia,Australia,2017,home,"[65,70)","[65,70)",0.6798894174071576
Australia,Australia,2017,home,"[65,70)","[70,75)",0.1029485555033615
Australia,Australia,2017,home,"[65,70)","[75,80)",0.014577679093467423
Australia,Australia,2017,home,"[70,75)","[00,05)",0.1245283642209748
Australia,Australia,2017,home,"[70,75)","[05,10)",0.3730757237671603
Australia,Australia,2017,home,"[70,75)","[10,15)",0.33174920244522843
Australia,Australia,2017,home,"[70,75)","[15,20)",0.264715200347894
Australia,Australia,2017,home,"[70,75)","[20,25)",0.053835490535728545
Australia,Australia,2017,home,"[70,75)","[25,30)",0.11335766061622513
Australia,Australia,2017,home,"[70,75)","[30,35)",0.1022581302859979
Australia,Australia,2017,home,"[70,75)","[35,40)",0.24501917443319288
Australia,Australia,2017,home,"[70,75)","[40,45)",0.23438214044773734
Australia,Australia,2017,home,"[70,75)","[45,50)",0.1840458353322833
Australia,Australia,2017,home,"[70,75)","[50,55)",0.10995086305136438
Australia,Australia,2017,home,"[70,75)","[55,60)",0.05318013348918889
Australia,Australia,2017,home,"[70,75)","[60,65)",0.10495343703377069
Australia,Australia,2017,home,"[70,75)","[65,70)",0.15714599609045227
Australia,Australia,2017,home,"[70,75)","[70,75)",0.434751051004558
Australia,Australia,2017,home,"[70,75)","[75,80)",0.09637925140579816
Australia,Australia,2017,home,"[75,80)","[00,05)",0.2239356647959012
Australia,Australia,2017,home,"[75,80)","[05,10)",0.29398843558332893
Australia,Australia,2017,home,"[75,80)","[10,15)",0.46812652205773
Australia,Australia,2017,home,"[75,80)","[15,20)",0.36628535007759666
Australia,Australia,2017,home,"[75,80)","[20,25)",0.09477316693300718
Australia,Australia,2017,home,"[75,80)","[25,30)",0.08384270344864019
Australia,Australia,2017,home,"[75,80)","[30,35)",0.1043925686325241
Australia,Australia,2017,home,"[75,80)","[35,40)",0.23522078879905028
Australia,Australia,2017,home,"[75,80)","[40,45)",0.2877830124660829
Australia,Australia,2017,home,"[75,80)","[45,50)",0.26388633614468276
Australia,Australia,2017,home,"[75,80)","[50,55)",0.29662261154038155
Australia,Australia,2017,home,"[75,80)","[55,60)",0.12677754773048064
Australia,Australia,2017,home,"[75,80)","[60,65)",0.04912411572643088
Australia,Australia,2017,home,"[75,80)","[65,70)",0.09415959885166969
Australia,Australia,2017,home,"[75,80)","[70,75)",0.10021036473750901
Australia,Australia,2017,home,"[75,80)","[75,80)",0.30414298292445596
Australia,Australia,2017,school,"[00,05)","[00,05)",1.1641137773198613
Australia,Australia,2017,school,"[00,05)","[05,10)",0.24608980609649359
Australia,Australia,2017,school,"[00,05)","[10,15)",0.0417685706449892
Australia,Australia,2017,school,"[00,05)","[15,20)",0.05154174612635228
Australia,Australia,2017,school,"[00,05)","[20,25)",0.014712315393736882
Australia,Australia,2017,school,"[00,05)","[25,30)",0.06379334763744929
Australia,Australia,2017,school,"[00,05)","[30,35)",0.11212559642927132
Australia,Australia,2017,school,"[00,05)","[35,40)",0.08239911415139385
Australia,Australia,2017,school,"[00,05)","[40,45)",0.04049802160273738
Australia,Australia,2017,school,"[00,05)","[45,50)",0.04624954640307751
Australia,Australia,2017,school,"[00,05)","[50,55)",0.025813786309930132
Australia,Australia,2017,school,"[00,05)","[55,60)",0.01755538402737384
Australia,Australia,2017,school,"[00,05)","[60,65)",0.0024592069084110844
Australia,Australia,2017,school,"[00,05)","[65,70)",9.147924932026996e-4
Australia,Australia,2017,school,"[00,05)","[70,75)",8.257673113849097e-66
Australia,Australia,2017,school,"[00,05)","[75,80)",6.392010294131133e-120
Australia,Australia,2017,school,"[05,10)","[00,05)",0.30793058537290524
Australia,Australia,2017,school,"[05,10)","[05,10)",3.5634096941845215
Australia,Australia,2017,school,"[05,10)","[10,15)",0.18614621014424876
Australia,Australia,2017,school,"[05,10)","[15,20)",0.023772998302119232
Australia,Australia,2017,school,"[05,10)","[20,25)",0.022884641188435636
Australia,Australia,2017,school,"[05,10)","[25,30)",0.0636550082507102
Australia,Australia,2017,school,"[05,10)","[30,35)",0.0803931996060106
Australia,Australia,2017,school,"[05,10)","[35,40)",0.07605053198801996
Australia,Australia,2017,school,"[05,10)","[40,45)",0.07826421108622197
Australia,Australia,2017,school,"[05,10)","[45,50)",0.05324008116296984
Australia,Australia,2017,school,"[05,10)","[50,55)",0.04738602743614372
Australia,Australia,2017,school,"[05,10)","[55,60)",0.01478925277189061
Australia,Australia,2017,school,"[05,10)","[60,65)",0.006093721255862917
Australia,Australia,2017,school,"[05,10)","[65,70)",0.0013683752897457337
Australia,Australia,2017,school,"[05,10)","[70,75)",3.4796576791945984e-4
Australia,Australia,2017,school,"[05,10)","[75,80)",8.10090005427201e-39
Australia,Australia,2017,school,"[10,15)","[00,05)",0.0024186863148393514
Australia,Australia,2017,school,"[10,15)","[05,10)",0.7226760110561904
Australia,Australia,2017,school,"[10,15)","[10,15)",3.941426423711825
Australia,Australia,2017,school,"[10,15)","[15,20)",0.1407675706764638
Australia,Australia,2017,school,"[10,15)","[20,25)",0.01392201567571019
Australia,Australia,2017,school,"[10,15)","[25,30)",0.04700486096001335
Australia,Australia,2017,school,"[10,15)","[30,35)",0.046375003416169035
Australia,Australia,2017,school,"[10,15)","[35,40)",0.07396028682964906
Australia,Australia,2017,school,"[10,15)","[40,45)",0.08184595936646429
Australia,Australia,2017,school,"[10,15)","[45,50)",0.061336888321739606
Australia,Australia,2017,school,"[10,15)","[50,55)",0.04544640246919224
Australia,Australia,2017,school,"[10,15)","[55,60)",0.023063374818705622
Australia,Australia,2017,school,"[10,15)","[60,65)",0.006240751145367966
Australia,Australia,2017,school,"[10,15)","[65,70)",7.003205425236178e-4
Australia,Australia,2017,school,"[10,15)","[70,75)",4.943009373177442e-25
Australia,Australia,2017,school,"[10,15)","[75,80)",1.8235557313432693e-4
Australia,Australia,2017,school,"[15,20)","[00,05)",0.01652886783716463
Australia,Australia,2017,school,"[15,20)","[05,10)",0.03574616443961256
Australia,Australia,2017,school,"[15,20)","[10,15)",1.410662178435508
Australia,Australia,2017,school,"[15,20)","[15,20)",5.592893809014844
Australia,Australia,2017,school,"[15,20)","[20,25)",0.06429660706262681
Australia,Australia,2017,school,"[15,20)","[25,30)",0.05997461172719778
Australia,Australia,2017,school,"[15,20)","[30,35)",0.06472501141912423
Australia,Australia,2017,school,"[15,20)","[35,40)",0.09099302686108562
Australia,Australia,2017,school,"[15,20)","[40,45)",0.08142289179782948
Australia,Australia,2017,school,"[15,20)","[45,50)",0.09142578381221858
Australia,Australia,2017,school,"[15,20)","[50,55)",0.05326417901779623
Australia,Australia,2017,school,"[15,20)","[55,60)",0.0316589516305892
Australia,Australia,2017,school,"[15,20)","[60,65)",0.0075320882125022096
Australia,Australia,2017,school,"[15,20)","[65,70)",0.0010628854782875937
Australia,Australia,2017,school,"[15,20)","[70,75)",6.222978893715801e-33
Australia,Australia,2017,school,"[15,20)","[75,80)",1.7099370165851267e-70
Australia,Australia,2017,school,"[20,25)","[00,05)",0.019775206646253304
Australia,Australia,2017,school,"[20,25)","[05,10)",0.01829801586530421
Australia,Australia,2017,school,"[20,25)","[10,15)",0.0068995060574046
Australia,Australia,2017,school,"[20,25)","[15,20)",0.657582164960477
Australia,Australia,2017,school,"[20,25)","[20,25)",0.3348765631242254
Australia,Australia,2017,school,"[20,25)","[25,30)",0.03909833675281987
Australia,Australia,2017,school,"[20,25)","[30,35)",0.025676291314669045
Australia,Australia,2017,school,"[20,25)","[35,40)",0.03153579135836595
Australia,Australia,2017,school,"[20,25)","[40,45)",0.021216793459240435
Australia,Australia,2017,school,"[20,25)","[45,50)",0.02536585934206427
Australia,Australia,2017,school,"[20,25)","[50,55)",0.014121556404260195
Australia,Australia,2017,school,"[20,25)","[55,60)",0.010059513199852177
Australia,Australia,2017,school,"[20,25)","[60,65)",7.896745372763912e-4
Australia,Australia,2017,school,"[20,25)","[65,70)",0.001238072996178674
Australia,Australia,2017,school,"[20,25)","[70,75)",1.7725027438419765e-4
Australia,Australia,2017,school,"[20,25)","[75,80)",1.2201482039074469e-47
Australia,Australia,2017,school,"[25,30)","[00,05)",0.020585570519711764
Australia,Australia,2017,school,"[25,30)","[05,10)",0.08871318721699427
Australia,Australia,2017,school,"[25,30)","[10,15)",0.026376037696890352
Australia,Australia,2017,school,"[25,30)","[15,20)",0.15336952296372516
Australia,Australia,2017,school,"[25,30)","[20,25)",0.2165663194228114
Australia,Australia,2017,school,"[25,30)","[25,30)",0.13100046758087397
Australia,Australia,2017,school,"[25,30)","[30,35)",0.02235990093169196
Australia,Australia,2017,school,"[25,30)","[35,40)",0.029659502242770183
Australia,Australia,2017,school,"[25,30)","[40,45)",0.03728800505713808
Australia,Australia,2017,school,"[25,30)","[45,50)",0.03182978692166377
Australia,Australia,2017,school,"[25,30)","[50,55)",0.008739930498523101
Australia,Australia,2017,school,"[25,30)","[55,60)",0.014292045612762304
Australia,Australia,2017,school,"[25,30)","[60,65)",0.004931591092441008
Australia,Australia,2017,school,"[25,30)","[65,70)",0.002384133540820854
Australia,Australia,2017,school,"[25,30)","[70,75)",4.6337667291070864e-4
Australia,Australia,2017,school,"[25,30)","[75,80)",0.0012866591459018814
Australia,Australia,2017,school,"[30,35)","[00,05)",0.039499288601126725
Australia,Australia,2017,school,"[30,35)","[05,10)",0.28707963741550613
Australia,Australia,2017,school,"[30,35)","[10,15)",0.1800967373877346
Australia,Australia,2017,school,"[30,35)","[15,20)",0.12879219079560283
Australia,Australia,2017,school,"[30,35)","[20,25)",0.038686257496919674
Australia,Australia,2017,school,"[30,35)","[25,30)",0.06998666434436737
Australia,Australia,2017,school,"[30,35)","[30,35)",0.0621786751689283
Australia,Australia,2017,school,"[30,35)","[35,40)",0.04322687814718154
Australia,Australia,2017,school,"[30,35)","[40,45)",0.04977435308994889
Australia,Australia,2017,school,"[30,35)","[45,50)",0.025296963873537637
Australia,Australia,2017,school,"[30,35)","[50,55)",0.021761088943891786
Australia,Australia,2017,school,"[30,35)","[55,60)",0.003333089698753354
Australia,Australia,2017,school,"[30,35)","[60,65)",0.0062072267292365615
Australia,Australia,2017,school,"[30,35)","[65,70)",4.4151822920584214e-4
Australia,Australia,2017,school,"[30,35)","[70,75)",1.6552559735371974e-48
Australia,Australia,2017,school,"[30,35)","[75,80)",3.113427198684183e-55
Australia,Australia,2017,school,"[35,40)","[00,05)",0.06631687090915257
Australia,Australia,2017,school,"[35,40)","[05,10)",0.16963246916890423
Australia,Australia,2017,school,"[35,40)","[10,15)",0.11790299415713956
Australia,Australia,2017,school,"[35,40)","[15,20)",0.06716112235183219
Australia,Australia,2017,school,"[35,40)","[20,25)",0.015219639114325634
Australia,Australia,2017,school,"[35,40)","[25,30)",0.04511803418310646
Australia,Australia,2017,school,"[35,40)","[30,35)",0.061547094587564445
Australia,Australia,2017,school,"[35,40)","[35,40)",0.04609530078462768
Australia,Australia,2017,school,"[35,40)","[40,45)",0.05429259661300052
Australia,Australia,2017,school,"[35,40)","[45,50)",0.02539350399620353
Australia,Australia,2017,school,"[35,40)","[50,55)",0.003969769991909237
Australia,Australia,2017,school,"[35,40)","[55,60)",0.00930156214115547
Australia,Australia,2017,school,"[35,40)","[60,65)",6.53051857637467e-4
Australia,Australia,2017,school,"[35,40)","[65,70)",0.002079741730147581
Australia,Australia,2017,school,"[35,40)","[70,75)",1.8454236722093324e-123
Australia,Australia,2017,school,"[35,40)","[75,80)",9.700980946799364e-67
Australia,Australia,2017,school,"[40,45)","[00,05)",0.02249189910637938
Australia,Australia,2017,school,"[40,45)","[05,10)",0.10365876245669911
Australia,Australia,2017,school,"[40,45)","[10,15)",0.0779743044612385
Australia,Australia,2017,school,"[40,45)","[15,20)",0.353016524771032
