analysis,country,iso3,scenario,replicate,seed,population_size,target_reproduction_number,infant_household_index_probability,setting_matrix_available,setting_decomposition,index_age_group,total_infections,outbreak_20plus,extinction_3_or_fewer,infant_infections,any_infant_infection,infant_home_infections,infant_nonhome_infections,generation_first_infant,max_generation_reached,household_clusters_touched,structural_sensitivity_caveat
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,88,1544815300,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,89,840496413,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,63,True,False,0,False,0,0,-1,8,61,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,90,71327916,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,91,2811891804,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,1,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,92,1995830216,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,72,True,False,0,False,0,0,-1,8,66,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,93,203970412,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,9,False,False,0,False,0,0,-1,3,9,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,94,2839303897,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,179,True,False,0,False,0,0,-1,8,153,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,95,4244734794,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,38,True,False,0,False,0,0,-1,8,37,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,96,1333461303,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,5,False,False,0,False,0,0,-1,4,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,97,1029791297,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,4,False,False,0,False,0,0,-1,2,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,98,2903331899,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,99,1022733727,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,100,2742192569,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,1,2477213465,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,2,4014017213,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,3,1037479569,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,4,1773867361,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,18,False,False,1,True,1,0,1,6,13,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,5,2931096764,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,21,True,False,0,False,0,0,-1,8,14,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,6,231367919,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,7,3489942665,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,17,False,False,1,True,1,0,1,5,14,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,8,3714841408,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,9,2127961280,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,10,809914429,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,7,False,False,0,False,0,0,-1,3,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,11,2304869359,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,12,3264467598,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,13,599041752,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,7,False,False,0,False,0,0,-1,3,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,14,3311213166,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,15,2891761179,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
